player_id,player
1352,Darnell Hillman
1353,Dave Robisch
1354,Dave Wohl
1355,Dean Meminger
1356,Dick Gibbs
1357,Elmore Smith
1358,Elnardo Webster
1359,Fred Brown
1360,Fred Hilton
1361,Gene Phillips
1362,George McGinnis
1363,George Trapp
1364,Gil McGregor
1365,Goo Kennedy
1366,Howard Porter
1367,Isaiah Wilson
1368,Jackie Dinkins
1369,Jackie Ridgle
1370,Jake Jones
1371,Jarrett Durham
1372,Jeff Halliburton
1373,Jerry Dover
1374,Jim Cleamons
1375,Jim Marsh
1376,Jim McDaniels
1377,Jimmy O'Brien
1378,John Mengelt
1379,John Roche
1380,Johnny Neumann
1381,Julius Erving
1382,Ken Durrett
1383,Kenny McIntosh
1384,Larry Steele
1385,Loyd King
1386,Marv Roberts
1387,Mickey Davis
1388,Mike Gale
1389,Mike Grosso
1390,Mike Newlin
1391,Mo Layton
1392,Nate Williams
1393,Odis Allison
1394,Phil Chenier
1395,Pierre Russell
1396,Randy Denton
1397,Randy Smith
1398,Rich Rinaldi
1399,Richard Fisher
1400,Ron Dorsey
1401,Ron Sanford
1402,Sid Catlett
1403,Sidney Wicks
1404,Stan Love
1405,Steve Patterson
1406,Ted McClain
1407,Tom Owens
1408,Tom Payne
1409,Vic Bartolome
1410,Walt Szczerbiak
1411,William Smith
1412,Willie Allen
1413,Willie Long
1414,Willie Norwood
1415,Willie Sojourner
1416,Al Sanders
1417,Ansley Truitt
1418,Bill Chamberlain
1419,Bill Newton
1420,Billy Shepherd
1421,Bob Davis
1422,Bob Ford
1423,Bob Lackey
1424,Bob McAdoo
1425,Bob Nash
1426,Brian Mahoney
1427,Brian Taylor
1428,Bud Stallworth
1429,Charles Dudley
1430,Charles Johnson
1431,Chris Ford
1432,Chuck Terry
1433,Claude Terry
1434,Claude Virden
1435,Corky Calhoun
1436,Dave Twardzik
1437,David Bustion
1438,Dennis Wuycik
1439,Don Buse
1440,Dwight Davis
1441,Eric McWilliams
1442,Frank Russell
1443,Frank Schade
1444,Freddie Boyd
1445,George Adams
1446,George Bruns
1447,George Gervin
1448,George Johnson
1449,Harold Fox
1450,Harthorne Wingo
1451,Henry Bacon
1452,Henry Bibby
1453,James Silas
1454,Jim Chones
1455,Jim Price
1456,Joby Wright
1457,John Gianelli
1458,John Tschogl
1459,Kevin Porter
1460,LaRue Martin
1461,Lloyd Neal
1462,Mark Minor
1463,Mike Barr
1464,Mike Jackson
1465,Mike Ratliff
1466,Ollie Johnson
1467,Paul McCracken
1468,Paul Stovall
1469,Paul Westphal
1470,Pete Smith
1471,Roger Brown
1472,Ron Riley
1473,Ronald Thomas
1474,Rowland Garrett
1475,Russ Lee
1476,Sam Cash
1477,Sam Sibert
1478,Scott English
1479,Stephen Previs
1480,Steve Bracey
1481,Tom Patterson
1482,Tom Riker
1483,Travis Grant
1484,William Franklin
1485,Allan Bristow
1486,Allie McGuire
1487,Barry Parkhill
1488,Ben Kelso
1489,Bernie Fryer
1490,Billy James
1491,Billy Schaeffer
1492,Bird Averitt
1493,Bo Lamar
1494,Bruce Seals
1495,Caldwell Jones
1496,Charles Edge
1497,Dennis Bell
1498,Derrek Dickey
1499,Doug Collins
1500,Dwight Jones
1501,E.C. Coleman
1502,Ed Ratleff
1503,Ernie DiGregorio
1504,Gary Melchionni
1505,George Karl
1506,Jerry Pender
1507,Jim Bradley
1508,Jim Brewer
1509,Jim Garvin
1510,Jim O'Brien
1511,Jim Owens
1512,Joe Reaves
1513,John Brown
1514,John Williamson
1515,Ken Charles
1516,Kermit Washington
1517,Kevin Joyce
1518,Kevin Kunnert
1519,Larry Finch
1520,Larry Kenon
1521,Larry McNeill
1522,Louie Nelson
1523,Luke Witte
1524,Mark Sibley
1525,Mel Davis
1526,Mike Bantom
1527,Mike D'Antoni
1528,Mike Green
1529,Mike Macaluso
1530,Nate Hawthorne
1531,Nick Weatherspoon
1532,Patrick McFarland
1533,Phil Hankinson
1534,Rod Freeman
1535,Ron Behagen
1536,Ron King
1537,Ronnie Robinson
1538,Roy Ebron
1539,Slick Watts
1540,Steve Downing
1541,Swen Nater
1542,Ted Manakas
1543,Tim Bassett
1544,Tom Ingelsby
1545,Tom Kozelko
1546,Vester Marshall
1547,Wilbert Robinson
1548,Aaron James
1549,Al Eberhard
1550,Al Skinner
1551,Aulcie Perry
1552,Ben Clyde
1553,Bernie Harris
1554,Bill Higgins
1555,Bill Ligon
1556,Bill Walton
1557,Billy Harris
1558,Billy Knight
1559,Bobby Jones
1560,Bobby Wilson
1561,Brian Winters
1562,Campy Russell
1563,Clyde Dickey
1564,Collis Temple
1565,Connie Norman
1566,Dan Anderson
1567,Darrell Elston
1568,David Vaughn
1569,Dean Tolson
1570,Dennis DuVal
1571,Don Smith
1572,Donald Washington
1573,Earl Williams
1574,Eric Money
1575,Fly Williams
1576,Foots Walker
1577,Frank Kendrick
1578,Fred Saunders
1579,Gary Brokaw
1580,Glenn McDonald
1581,Greg Jackson
1582,Greg Lee
1583,Gus Bailey
1584,Gus Gerard
1585,Hank Williams
1586,Harvey Catchings
1587,Jamaal Wilkes
1588,Jan van Breda Kolff
1589,Jesse Dark
1590,Jimmy Foster
1591,John Drew
1592,Ken Boyd
1593,Kevin Restani
1594,Kevin Stacom
1595,Len Elmore
1596,Len Kosmalski
1597,Leon Benbow
1598,Leonard Gray
1599,Lionel Billingy
1600,Lloyd Batts
1601,Marvin Barnes
1602,Maurice Lucas
1603,Mickey Johnson
1604,Mike Sojourner
1605,Moses Malone
1606,Owen Wells
1607,Perry Warbington
1608,Phil Lumpkin
1609,Phil Smith
1610,Reggie Royals
1611,Rod Derline
1612,Roy McPipe
1613,Scott Wedman
1614,Stan Washington
1615,Steve Hawes
1616,Tal Skinner
1617,Tom Burleson
1618,Tom Henderson
1619,Truck Robinson
1620,Wardell Jackson
1621,Wayne Pack
1622,Al Carlson
1623,Allen Murphy
1624,Alvan Adams
1625,Bill Robinzine
1626,Bill Willoughby
1627,Bob Bigelow
1628,Bob Gross
1629,Bubbles Hawkins
1630,C.J. Kupec
1631,Charles Jordan
1632,Cliff Pondexter
1633,Clyde Mayes
1634,Dan Roundfield
1635,Darryl Dawkins
1636,Dave Meyers
1637,David Thompson
1638,Dennis Van Zant
1639,Don Ford
1640,Dwaine Dillard
1641,Ed Searcy
1642,Eric Fernsten
1643,Frank Oleynick
1644,Gene Short
1645,George Bucci
1646,Glenn Hansen
1647,Gus Williams
1648,Harry Rogers
1649,Henry Dickerson
1650,Henry Ward
1651,Jerome Anderson
1652,Jerry Baskerville
1653,Jim Creighton
1654,Jim McElroy
1655,Jimmie Baker
1656,Jimmy Conner
1657,Joe Bryant
1658,Joe Meriweather
1659,John Lambert
1660,John Laskowski
1661,John Shumate
1662,Junior Bridgeman
1663,Ken Mayfield
1664,Ken Smith
1665,Kenneth Gardner
1666,Kevin Grevey
1667,Kim Hughes
1668,Larry Fogle
1669,Lindsay Hairston
1670,Lionel Hollins
1671,M.L. Carr
1672,Mark Olberding
1673,Marvin Webster
1674,Mel Bennett
1675,Mike Flynn
1676,Monte Towe
1677,Nathaniel Barnett
1678,Rich Kelley
1679,Rick Darnell
1680,Ricky Sobers
1681,Rudy Hackett
1682,Rudy White
1683,Skip Wise
1684,Steve Green
1685,Terry Thomas
1686,Ticky Burden
1687,Tom Boswell
1688,Tom Kropp
1689,Tom McMillen
1690,Wilbur Holland
1691,World B. Free
1692,Adrian Dantley
1693,Alex English
1694,Andre McCarter
1695,Andy Walker
1696,Armond Hill
1697,Bob Wilkerson
1698,Butch Feher
1699,Chuckie Williams
1700,Cornelius Cash
1701,Dennis Johnson
1702,Earl Tatum
1703,Ira Terrell
1704,Joe Pace
1705,John Lucas
1706,Johnny Davis
1707,Keith Starr
1708,Larry Wright
1709,Leon Douglas
1710,Lloyd Walton
1711,Lonnie Shelton
1712,Marshall Rogers
1713,Mike Dunleavy
1714,Mitch Kupchak
1715,Mo Howard
1716,Norm Cook
1717,Norton Barnhill
1718,Paul Griffin
1719,Phil Hicks
1720,Phil Sellers
1721,Quinn Buckner
1722,Richard Washington
1723,Robert Parish
1724,Robin Jones
1725,Ron Davis
1726,Ron Lee
1727,Scott Lloyd
1728,Scott May
1729,Sonny Parker
1730,Terry Furlow
1731,Tom Abernethy
1732,Tom Barker
1733,Wally Walker
1734,Willie Smith
1735,Al Fleming
1736,Alonzo Bradley
1737,Alvin Scott
1738,Anthony Roberts
1739,Bayard Forrest
1740,Ben Poquette
1741,Bernard King
1742,Bo Ellis
1743,Bob Carrington
1744,Brad Davis
1745,Cedric Maxwell
1746,Charlie Criss
1747,Eddie Johnson
1748,Eddie Jordan
1749,Eddie Owens
1750,Ernie Grunfeld
1751,Glen Gondrezick
1752,Glenn Mosley
1753,Greg Ballard
1754,Greg Griffin
1755,Jack Sikma
1756,Jacky Dorsey
1757,James Edwards
1758,Jim Bostic
1759,Joe Hassett
1760,John Kuester
1761,Kenny Carr
1762,Kent Benson
1763,Larry Johnson
1764,Larry Moffett
1765,Mark Crow
1766,Mark Landsberger
1767,Marques Johnson
1768,Mike Bratz
1769,Mike Glenn
1770,Norm Nixon
1771,Otis Birdsong
1772,Phil Bond
1773,Phil Walker
1774,Ray Williams
1775,Rich Laurel
1776,Rickey Green
1777,Ricky Marsh
1778,Robert Reid
1779,Robert Smith
1780,Scott Sims
1781,Steve Sheppard
1782,T.R. Dunn
1783,Tate Armstrong
1784,Toby Knight
1785,Tom LaGarde
1786,Tony Robertson
1787,Tree Rollins
1788,Walter Davis
1789,Wayman Britt
1790,Wesley Cox
1791,Wilson Washington
1792,Andre Wakefield
1793,Billy McKinney
1794,Bob Elliott
1795,Butch Lee
1796,Clemon Johnson
1797,Dave Corzine
1798,Del Beshore
1799,Dennis Boyd
1800,Essie Hollis
1801,Frankie Sanders
1802,Freeman Williams
1803,Geoff Crompton
1804,George Johnson
1805,Greg Bunch
1806,Harry Davis
1807,Jack Givens
1808,Jackie Robinson
1809,James Hardy
1810,Jeff Judkins
1811,Jerome Whitehead
1812,Joel Kramer
1813,John Long
1814,John Olive
1815,John Rudd
1816,Keith Herron
1817,Kenny Higgs
1818,Kim Anderson
1819,Lars Hansen
1820,Marlon Redmond
1821,Marty Byrnes
1822,Maurice Cheeks
1823,Michael Cooper
1824,Micheal Ray Richardson
1825,Mike Mitchell
1826,Mychal Thompson
1827,Otis Howard
1828,Phil Ford
1829,Purvis Short
1830,Ray Epps
1831,Raymond Townsend
1832,Reggie Theus
1833,Rick Robey
1834,Rick Wilson
1835,Roger Phegley
1836,Ron Brewer
1837,Ron Carter
1838,Sam Smith
1839,Stan Pietkiewicz
1840,Terry Tyler
1841,Tommie Green
1842,Wayne Cooper
1843,Wayne Radford
1844,Winford Boynes
1845,Abdul Jeelani
1846,Allen Leavell
1847,Arvid Kramer
1848,Bernard Toone
1849,Bill Cartwright
1850,Billy Ray Bates
1851,Brad Holland
1852,Bubba Wilson
1853,Calvin Natt
1854,Carl Kilpatrick
1855,Cheese Johnson
1856,Cliff Robinson
1857,Clint Richardson
1858,Dave Greenwood
1859,Duck Williams
1860,Dudley Bradley
1861,Earl Evans
1862,Gary Garland
1863,Geoff Huston
1864,Gerald Henderson
1865,Greg Deane
1866,Greg Kelser
1867,Hollis Copeland
1868,Irv Kiffin
1869,James Bailey
1870,Jeff Cook
1871,Jim Paxson
1872,Jim Spanarkel
1873,John Coughran
1874,Johnny High
1875,Larry Bird
1876,Larry Demic
1877,Lawrence Boston
1878,Magic Johnson
1879,Major Jones
1880,Mike Evans
1881,Ollie Mack
1882,Pat Cummings
1883,Paul Dawkins
1884,Paul Mokeski
1885,Phil Hubbard
1886,Reggie King
1887,Roy Hamilton
1888,Sam Pellom
1889,Sidney Moncrief
1890,Sly Williams
1891,Steve Malovic
1892,Sylvester Norris
1893,Terry Crosby
1894,Terry Duerod
1895,Tony Zeno
1896,Vinnie Johnson
1897,Wiley Peck
1898,Alan Hardy
1899,Andrew Toney
1900,Art Collins
1901,Bill Hanzlik
1902,Bill Laimbeer
1903,Bill Mayfield
1904,Billy Reid
1905,Brett Vroman
1906,Butch Carter
1907,Calvin Garrett
1908,Carl Nicks
1909,Carlos Terry
1910,Cedrick Hordges
1911,Chad Kinch
1912,Clarence Kea
1913,Craig Shelton
1914,Darrell Allums
1915,Darrell Griffith
1916,Darwin Cook
1917,Dave Britton
1918,DeWayne Scales
1919,Dick Miller
1920,Don Collins
1921,Earl Cureton
1922,Edgar Jones
1923,Edmund Lawrence
1924,Hawkeye Whitney
1925,James Donaldson
1926,James Ray
1927,James Wilkes
1928,Jawann Oldham
1929,Jeff Wilkins
1930,Jerry Sichting
1931,Joe Barry Carroll
1932,John Duren
1933,John Stroud
1934,Johnny Moore
1935,Keith McCord
1936,Kelvin Ransey
1937,Kenny Natt
1938,Kevin McHale
1939,Kiki Vandeweghe
1940,Kyle Macy
1941,Larry Drew
1942,Larry Smith
1943,Lee Johnson
1944,Lewis Brown
1945,Lorenzo Romar
1946,Louis Orr
1947,Lowes Moore
1948,Michael Brooks
1949,Michael Wiley
1950,Mike Gminski
1951,Mike Harper
1952,Mike Niles
1953,Mike O'Koren
1954,Mike Woodson
1955,Monti Davis
1956,Myles Patrick
1957,Norman Black
1958,Ralph Drollinger
1959,Reggie Carter
1960,Reggie Johnson
1961,Rick Mahorn
1962,Rickey Brown
1963,Ronnie Lester
1964,Ronnie Valentine
1965,Rory Sparrow
1966,Sam Worthen
1967,Tony Fuller
1968,Tony Jackson
1969,Tony Price
1970,Wally Rank
1971,Walter Jordan
1972,Wayne Kreklow
1973,Wayne Robinson
1974,Wes Matthews
1975,Al Wood
1976,Albert King
1977,Alex Bradley
1978,Alton Lister
1979,Bobby Cattage
1980,Brad Branson
1981,Buck Williams
1982,Carl Bailey
1983,Charles Bradley
1984,Charles Davis
1985,Clay Johnson
1986,Craig Dykema
1987,Danny Ainge
1988,Danny Schayes
1989,Danny Vranes
1990,Darnell Valentine
1991,David Burns
1992,Ed Rains
1993,Eddie Johnson
1994,Elston Turner
1995,Frank Johnson
1996,Franklin Edwards
1997,Garry Witts
1998,Gene Banks
1999,Glenn Hagan
2000,Hank McDowell
2001,Herb Williams
2002,Howard Wood
2003,Isiah Thomas
2004,Jay Vincent
2005,Jeff Lamp
2006,Jeff Ruland
2007,Jim Brogan
2008,Jim Smith
2009,Joe Cooper
2010,John Douglas
2011,John McCullough
2012,Kelly Tripucka
2013,Kenny Dennard
2014,Kevin Loder
2015,Kevin McKenna
2016,Kurt Nimphius
2017,Kurt Rambis
2018,Larry Nance
2019,Larry Spriggs
2020,Lewis Lloyd
2021,Mark Aguirre
2022,Mark Radford
2023,Mickey Dillard
2024,Mike McGee
2025,Orlando Woolridge
2026,Pete Verhoeven
2027,Pétur Guðmundsson
2028,Ray Blume
2029,Ray Tolbert
2030,Rich Yonakor
2031,Rock Lee
2032,Roger Burkman
2033,Rolando Blackman
2034,Rudy Macklin
2035,Sam Williams
2036,Steve Hayes
2037,Steve Johnson
2038,Tom Chambers
2039,Tracy Jackson
2040,Audie Norris
2041,Bill Garnett
2042,Brook Steppe
2043,Bruce Flowers
2044,Bryan Warrick
2045,Charles Pittman
2046,Chris Engler
2047,Chubby Cox
2048,Chuck Nevitt
2049,Clark Kellogg
2050,Cliff Levingston
2051,Corny Thompson
2052,Craig Hodges
2053,Darren Tillis
2054,Dave Batton
2055,Dave Magley
2056,David Thirdkill
2057,Derek Smith
2058,Dominique Wilkins
2059,Dwight Anderson
2060,Ed Nealy
2061,Ed Sherod
2062,Eddie Phillips
2063,Fat Lever
2064,Guy Morgan
2065,Hutch Jones
2066,J.J. Anderson
2067,James Worthy
2068,Jeff Taylor
2069,Jerry Eaves
2070,Jim Johnstone
2071,Jim Zoet
2072,Joe Kopicki
2073,John Bagley
2074,John Greig
2075,Jose Slaughter
2076,Keith Edmonson
2077,LaSalle Thompson
2078,Lester Conner
2079,Linton Townes
2080,Marc Iavaroni
2081,Mark Eaton
2082,Mark McNamara
2083,Mike Davis
2084,Mike Sanders
2085,Oliver Robinson
2086,Paul Pressey
2087,Quintin Dailey
2088,Richard Anderson
2089,Rickey Williams
2090,Ricky Pierce
2091,Rob Williams
2092,Rod Higgins
2093,Rory White
2094,Russ Schoene
2095,Scott Hastings
2096,Sleepy Floyd
2097,Steve Lingenfelter
2098,Terry Cummings
2099,Terry Teagle
2100,Trent Tucker
2101,Vince Taylor
2102,Walker Russell
2103,Bob Hansen
2104,Bob Miller
2105,Brant Weidner
2106,Bruce Kuczenski
2107,Byron Scott
2108,Carlos Clark
2109,Charles Jones
2110,Clyde Drexler
2111,Craig Ehlo
2112,Dale Ellis
2113,Dane Suttle
2114,Darrell Lockhart
2115,Darrell Walker
2116,Darren Daye
2117,Derek Harper
2118,Doc Rivers
2119,Ennis Whatley
2120,Fred Roberts
2121,Granville Waiters
2122,Greg Kite
2123,Howard Carter
2124,Jeff Malone
2125,Jim Thomas
2126,John Garris
2127,John Paxson
2128,John Pinone
2129,Jon Sundvold
2130,Ken Austin
2131,Kevin Williams
2132,Larry Micheaux
2133,Leo Rautins
2134,Leroy Combs
2135,Mark Jones
2136,Mark West
2137,Michael Wilson
2138,Mike Gibson
2139,Mitchell Wiggins
2140,Pace Mannion
2141,Paul Thompson
2142,Ralph Sampson
2143,Randy Breuer
2144,Randy Wittman
2145,Rod Foster
2146,Rodney McCray
2147,Roy Hinson
2148,Russell Cross
2149,Scooter McCray
2150,Sedale Threatt
2151,Sidney Green
2152,Sidney Lowe
2153,Steve Stipanovich
2154,Stewart Granger
2155,Thurl Bailey
2156,Tom Piotrowski
2157,Wallace Bryant
2158,Alvin Robertson
2159,Antoine Carr
2160,Bernard Thompson
2161,Butch Graves
2162,Charles Barkley
2163,Charles Jones
2164,Charlie Sitton
2165,Chuck Aleksinas
2166,Cory Blackwell
2167,Dale Wilkinson
2168,Danny Young
2169,David Pope
2170,Devin Durrant
2171,Earl Jones
2172,Eddie Lee Wilkins
2173,Frank Brickowski
2174,Gary Plummer
2175,Guy Williams
2176,Hakeem Olajuwon
2177,Jay Humphries
2178,Jay Murphy
2179,Jeff Turner
2180,Jerome Kersey
2181,Jim Petersen
2182,John Schweitz
2183,John Stockton
2184,Ken Bannister
2185,Kenny Fields
2186,Kenton Edelin
2187,Kevin Willis
2188,Lancaster Gordon
2189,Leon Wood
2190,Melvin Turpin
2191,Michael Cage
2192,Michael Holton
2193,Michael Jordan
2194,Michael Young
2195,Othell Wilson
2196,Otis Thorpe
2197,Ozell Jones
2198,Peter Thibeaux
2199,Ralph Jackson
2200,Rick Carlisle
2201,Ron Anderson
2202,Ron Cavenall
2203,Sam Bowie
2204,Sam Perkins
2205,Steve Burtt
2206,Steve Colter
2207,Stuart Gray
2208,Terence Stansbury
2209,Tim McCormick
2210,Tom Scheffler
2211,Tom Sewell
2212,Tom Sluby
2213,Tony Brown
2214,Tony Campbell
2215,Vern Fleming
2216,Wayne Sappleton
2217,Willie White
2218,A.C. Green
2219,Alex Stivrins
2220,Alfredrick Hughes
2221,Ben McDonald
2222,Benoit Benjamin
2223,Bill Martin
2224,Bill Wennington
2225,Blair Rasmussen
2226,Bob Thornton
2227,Brian Martin
2228,Carey Scurry
2229,Carl Henry
2230,Charles Oakley
2231,Chris McNealy
2232,Chris Mullin
2233,Claude Gregory
2234,David Cooke
2235,Derrick Rowland
2236,Detlef Schrempf
2237,Dirk Minniefield
2238,Dwayne McClain
2239,Ed Pinckney
2240,Fred Cofield
2241,Georgi Glouchkov
2242,Gerald Wilkins
2243,Greg Stokes
2244,Harold Keeling
2245,Jeff Cross
2246,Jerome Henderson
2247,Jerry Reynolds
2248,Joe Dumars
2249,Joe Kleine
2250,John Battle
2251,Jon Koncak
2252,Karl Malone
2253,Keith Lee
2254,Ken Green
2255,Ken Johnson
2256,Kenny Green
2257,Lorenzo Charles
2258,Manute Bol
2259,Michael Adams
2260,Michael Phelps
2261,Mike Brittain
2262,Mike Smrek
2263,Nick Vanos
2264,Patrick Ewing
2265,Perry Moss
2266,Pete Williams
2267,Ron Crevier
2268,Sam Vincent
2269,Sedric Toney
2270,Spud Webb
2271,Steve Harris
2272,Terry Catledge
2273,Terry Porter
2274,Tyrone Corbin
2275,Uwe Blab
2276,Voise Winters
2277,Wayman Tisdale
2278,Xavier McDaniel
2279,Yvon Joseph
2280,Adrian Branch
2281,Andre Turner
2282,Anthony Jones
2283,Ben Coleman
2284,Billy Thompson
2285,Brad Daugherty
2286,Brad Sellers
2287,Brad Wright
2288,Bruce Douglas
2289,Buck Johnson
2290,Cedric Henderson
2291,Chris Washburn
2292,Chuck Person
2293,Clinton Smith
2294,Conner Henry
2295,Cozell McQueen
2296,Curtis Kitchen
2297,Dave Feitl
2298,David Wingate
2299,Dell Curry
2300,Dennis Nutt
2301,Dennis Rodman
2302,Dwayne Polee
2303,Fernando Martín
2304,Forrest McKenzie
2305,Grant Gondrezick
2306,Greg Dreiling
2307,Harold Pressley
2308,Hot Rod Williams
2309,Jeff Hornacek
2310,Jim Lampley
2311,Joe Binion
2312,John Salley
2313,John Williams
2314,Johnny Dawkins
2315,Johnny Newman
2316,Johnny Rogers
2317,Keith Smith
2318,Kenny Gattison
2319,Kenny Walker
2320,Kevin Duckworth
2321,Kevin Henderson
2322,Larry Krystkowiak
2323,Mark Alarie
2324,Mark Price
2325,Maurice Martin
2326,McKinley Singleton
2327,Mike Brown
2328,Myron Jackson
2329,Nate McMillan
2330,Otis Smith
2331,Pearl Washington
2332,Perry Young
2333,Pete Myers
2334,Rafael Addison
2335,Ron Harper
2336,Ron Rowan
2337,Roy Tarpley
2338,Scott Skiles
2339,Steffond Johnson
2340,Tim Kempton
2341,Walter Berry
2342,William Bedford
2343,Andre Moore
2344,Armen Gilliam
2345,Bart Kofoed
2346,Billy Donovan
2347,Brad Lohaus
2348,Brian Rowsom
2349,Chris Dudley
2350,Chris Welp
2351,Clinton Wheeler
2352,Dallas Comegys
2353,Dave Henderson
2354,Dave Hoppen
2355,Dennis Hopson
2356,Derrick McKey
2357,Duane Washington
2358,Eddie Hughes
2359,Eric White
2360,Greg Anderson
2361,Horace Grant
2362,Jamie Waller
2363,Jim Farmer
2364,Joe Arlauckas
2365,Joe Wolf
2366,John Stroeder
2367,Kannard Johnson
2368,Ken Norman
2369,Kenny Smith
2370,Kevin Gamble
2371,Kevin Johnson
2372,Mark Acres
2373,Mark Jackson
2374,Mark Wade
2375,Martin Nessley
2376,Michael Jackson
2377,Milt Wagner
2378,Muggsy Bogues
2379,Nate Blackwell
2380,Nikita Wilson
2381,Norris Coleman
2382,Olden Polynice
2383,Phil Zevenbergen
2384,Ralph Lewis
2385,Reggie Lewis
2386,Reggie Miller
2387,Reggie Williams
2388,Richard Rellford
2389,Rickie Winslow
2390,Ricky Wilson
2391,Ron Moore
2392,Ronnie Murphy
2393,Scott Roth
2394,Scottie Pippen
2395,Steve Alford
2396,Tellis Frank
2397,Tod Murphy
2398,Tony White
2399,Vincent Askew
2400,Winston Crite
2401,Winston Garland
2402,Andrew Lang
2403,Anthony Bowie
2404,Anthony Frederick
2405,Anthony Taylor
2406,Avery Johnson
2407,Barry Sumpter
2408,Ben Gillery
2409,Bill Jones
2410,Brian Shaw
2411,Charles Shackleford
2412,Charles Smith
2413,Chris Morris
2414,Corey Gaines
2415,Craig Neal
2416,Dan Majerle
2417,Danny Manning
2418,Dave Popson
2419,David Rivers
2420,David Wood
2421,Derrick Chievous
2422,Dominic Pressley
2423,Duane Ferrell
2424,Eric Leckner
2425,Everette Stephens
2426,Fennis Dembo
2427,Gary Grant
2428,Grant Long
2429,Greg Butler
2430,Harvey Grant
2431,Hersey Hawkins
2432,Jack Haley
2433,Jeff Grayer
2434,Jerome Lane
2435,Jim Les
2436,Jim Rowinski
2437,John Shasky
2438,John Starks
2439,José Ortiz
2440,Keith Smart
2441,Kelvin Upshaw
2442,Kevin Edwards
2443,Ledell Eackles
2444,Mark Bryant
2445,Mark Davis
2446,Michael Anderson
2447,Micheal Williams
2448,Mike Champion
2449,Mitch Richmond
2450,Morlon Wiley
2451,Orlando Graham
2452,Ramón Rivas
2453,Randolph Keys
2454,Randy Allen
2455,Rex Chapman
2456,Richard Morton
2457,Ricky Berry
2458,Rik Smits
2459,Rob Lock
2460,Rob Rose
2461,Rod Strickland
2462,Rolando Ferreira
2463,Ron Grandison
2464,Rony Seikaly
2465,Scott Brooks
2466,Shelton Jones
2467,Steve Kerr
2468,Sylvester Gray
2469,Tim Perry
2470,Tito Horford
2471,Todd Mitchell
2472,Tom Garrick
2473,Tom Tolbert
2474,Vernon Maxwell
2475,Vinny Del Negro
2476,Wayne Engelstad
2477,Will Perdue
2478,Willie Anderson
2479,Adrian Caldwell
2480,Alexander Volkov
2481,Anthony Mason
2482,B.J. Armstrong
2483,Blue Edwards
2484,Bob McCann
2485,Brian Quinnett
2486,Byron Dinkins
2487,Byron Irvin
2488,Carlton McKinney
2489,Charles Smith
2490,Chucky Brown
2491,Clifford Lett
2492,Clifford Robinson
2493,Dana Barros
2494,David Robinson
2495,Delaney Rudd
2496,Derrick Gervin
2497,Dexter Shouse
2498,Donald Royal
2499,Doug Roth
2500,Doug West
2501,Dražen Petrović
2502,Dyron Nix
2503,Ed Horton
2504,Eric Johnson
2505,Frank Kornet
2506,Gary Leonard
2507,Gary Voce
2508,George McCloud
2509,Glen Rice
2510,Greg Grant
2511,Haywoode Workman
2512,Henry Turner
2513,J.R. Reid
2514,Jaren Jackson
2515,Jay Edwards
2516,Jay Taylor
2517,Jeff Lebo
2518,Jeff Martin
2519,Jeff Sanders
2520,John Morton
2521,Kenny Battle
2522,Kenny Payne
2523,Lanard Copeland
2524,Leonard Taylor
2525,Mel McCants
2526,Michael Ansley
2527,Michael Smith
2528,Mike Higgins
2529,Mike Morrison
2530,Mike Williams
2531,Mookie Blaylock
2532,Nate Johnston
2533,Nick Anderson
2534,Pervis Ellison
2535,Pooh Richardson
2536,Randy White
2537,Raymond Brown
2538,Roy Marble
2539,Sam Mitchell
2540,Scott Haffner
2541,Scott Meents
2542,Sean Elliott
2543,Shawn Kemp
2544,Sherman Douglas
2545,Stacey King
2546,Stan Kimbrough
2547,Stanley Brundy
2548,Steve Bucknall
2549,Terry Davis
2550,Terry Dozier
2551,Tim Hardaway
2552,Tim Legler
2553,Todd Lichti
2554,Tom Hammonds
2555,Torgeir Bryn
2556,Vlade Divac
2557,Winston Bennett
2558,Šarūnas Marčiulionis
2559,Žarko Paspalj
2560,A.J. English
2561,A.J. Wynder
2562,Alaa Abdelnaby
2563,Alan Ogg
2564,Alec Kessler
2565,Andy Toolson
2566,Anthony Bonner
2567,Anthony Cook
2568,Bimbo Coles
2569,Bo Kimble
2570,Brian Oliver
2571,Cedric Ball
2572,Cedric Ceballos
2573,Chris Munk
2574,Dan Godfread
2575,Dan O'Sullivan
2576,Danny Ferry
2577,Dave Jamerson
2578,Dee Brown
2579,Dennis Scott
2580,Derrick Coleman
2581,Duane Causwell
2582,Dwayne Schintzius
2583,Elden Campbell
2584,Felton Spencer
2585,Gary Payton
2586,Gerald Glass
2587,Gerald Paddio
2588,Greg Foster
2589,Henry James
2590,Howard Wright
2591,Ian Lockhart
2592,Irving Thomas
2593,Jayson Williams
2594,Jerrod Mustaf
2595,Jim Grandholm
2596,Jud Buechler
2597,Keith Askins
2598,Kendall Gill
2599,Kennard Winchester
2600,Kenny Williams
2601,Kevin Pritchard
2602,Kurk Lee
2603,Lance Blanks
2604,Larry Robinson
2605,Les Jepsen
2606,Lionel Simmons
2607,Loy Vaught
2608,Mahmoud Abdul-Rauf
2609,Marcus Liberty
2610,Mario Elie
2611,Matt Bullard
2612,Miloš Babić
2613,Negele Knight
2614,Richard Coffey
